DEBUG   2019-01-14 15:05:27,993 [main] org.jboss.logging  - Logging Provider: org.jboss.logging.Log4jLoggerProvider
DEBUG   2019-01-14 15:51:24,027 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@6572421
DEBUG   2019-01-14 15:51:24,029 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration url -> org.hibernate.type.UrlType@37afeb11
DEBUG   2019-01-14 15:51:24,029 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.net.URL -> org.hibernate.type.UrlType@37afeb11
DEBUG   2019-01-14 15:51:24,034 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration Duration -> org.hibernate.type.DurationType@6ae5aa72
DEBUG   2019-01-14 15:51:24,034 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@6ae5aa72
DEBUG   2019-01-14 15:51:24,101 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration Instant -> org.hibernate.type.InstantType@158d2680
DEBUG   2019-01-14 15:51:24,102 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@158d2680
DEBUG   2019-01-14 15:51:24,105 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@7f0eb4b4
DEBUG   2019-01-14 15:51:24,105 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@7f0eb4b4
DEBUG   2019-01-14 15:51:24,109 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@4550bb58
DEBUG   2019-01-14 15:51:24,109 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@4550bb58
DEBUG   2019-01-14 15:51:24,112 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@6069db50
DEBUG   2019-01-14 15:51:24,113 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@6069db50
DEBUG   2019-01-14 15:51:24,115 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@67c27493
DEBUG   2019-01-14 15:51:24,115 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@67c27493
DEBUG   2019-01-14 15:51:24,117 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@747ddf94
DEBUG   2019-01-14 15:51:24,117 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@747ddf94
DEBUG   2019-01-14 15:51:24,122 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@49e53c76
DEBUG   2019-01-14 15:51:24,122 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@49e53c76
DEBUG   2019-01-14 15:51:24,125 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration date -> org.hibernate.type.DateType@799f10e1
DEBUG   2019-01-14 15:51:24,125 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.sql.Date -> org.hibernate.type.DateType@799f10e1
DEBUG   2019-01-14 15:51:24,131 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration time -> org.hibernate.type.TimeType@4562e04d
DEBUG   2019-01-14 15:51:24,131 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@4562e04d
DEBUG   2019-01-14 15:51:24,132 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration timestamp -> org.hibernate.type.TimestampType@34a3d150
DEBUG   2019-01-14 15:51:24,133 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@34a3d150
DEBUG   2019-01-14 15:51:24,133 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@34a3d150
DEBUG   2019-01-14 15:51:24,136 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@6f1de4c7
DEBUG   2019-01-14 15:51:24,137 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration calendar -> org.hibernate.type.CalendarType@4d5d943d
DEBUG   2019-01-14 15:51:24,137 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@4d5d943d
DEBUG   2019-01-14 15:51:24,137 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@4d5d943d
DEBUG   2019-01-14 15:51:24,138 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@692f203f
DEBUG   2019-01-14 15:51:24,140 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration locale -> org.hibernate.type.LocaleType@47eaca72
DEBUG   2019-01-14 15:51:24,140 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@47eaca72
DEBUG   2019-01-14 15:51:24,141 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration currency -> org.hibernate.type.CurrencyType@5656be13
DEBUG   2019-01-14 15:51:24,141 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@5656be13
DEBUG   2019-01-14 15:51:24,143 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration timezone -> org.hibernate.type.TimeZoneType@73a1e9a9
DEBUG   2019-01-14 15:51:24,143 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@73a1e9a9
DEBUG   2019-01-14 15:51:24,145 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration class -> org.hibernate.type.ClassType@59474f18
DEBUG   2019-01-14 15:51:24,145 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@59474f18
DEBUG   2019-01-14 15:51:24,146 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@41d477ed
DEBUG   2019-01-14 15:51:24,146 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@41d477ed
DEBUG   2019-01-14 15:51:24,147 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@33d512c1
DEBUG   2019-01-14 15:51:24,148 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration binary -> org.hibernate.type.BinaryType@765d7657
DEBUG   2019-01-14 15:51:24,148 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration byte[] -> org.hibernate.type.BinaryType@765d7657
DEBUG   2019-01-14 15:51:24,152 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration [B -> org.hibernate.type.BinaryType@765d7657
DEBUG   2019-01-14 15:51:24,154 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@5e0e82ae
DEBUG   2019-01-14 15:51:24,154 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@5e0e82ae
DEBUG   2019-01-14 15:51:24,154 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@5e0e82ae
DEBUG   2019-01-14 15:51:24,156 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration row_version -> org.hibernate.type.RowVersionType@2b71e916
DEBUG   2019-01-14 15:51:24,156 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration image -> org.hibernate.type.ImageType@13c9d689
DEBUG   2019-01-14 15:51:24,157 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration characters -> org.hibernate.type.CharArrayType@5bf0d49
DEBUG   2019-01-14 15:51:24,158 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration char[] -> org.hibernate.type.CharArrayType@5bf0d49
DEBUG   2019-01-14 15:51:24,158 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration [C -> org.hibernate.type.CharArrayType@5bf0d49
DEBUG   2019-01-14 15:51:24,159 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@75d4a5c2
DEBUG   2019-01-14 15:51:24,159 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@75d4a5c2
DEBUG   2019-01-14 15:51:24,159 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@75d4a5c2
DEBUG   2019-01-14 15:51:24,160 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration text -> org.hibernate.type.TextType@6c6cb480
DEBUG   2019-01-14 15:51:24,161 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration ntext -> org.hibernate.type.NTextType@206a70ef
DEBUG   2019-01-14 15:51:24,164 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration blob -> org.hibernate.type.BlobType@54d9d12d
DEBUG   2019-01-14 15:51:24,164 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@54d9d12d
DEBUG   2019-01-14 15:51:24,165 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@702657cc
DEBUG   2019-01-14 15:51:24,167 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration clob -> org.hibernate.type.ClobType@327514f
DEBUG   2019-01-14 15:51:24,167 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@327514f
DEBUG   2019-01-14 15:51:24,169 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration nclob -> org.hibernate.type.NClobType@5542c4ed
DEBUG   2019-01-14 15:51:24,169 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@5542c4ed
DEBUG   2019-01-14 15:51:24,170 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@44c03695
DEBUG   2019-01-14 15:51:24,170 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@6a78afa0
DEBUG   2019-01-14 15:51:24,173 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration serializable -> org.hibernate.type.SerializableType@385c9627
DEBUG   2019-01-14 15:51:24,178 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration object -> org.hibernate.type.ObjectType@5bda8e08
DEBUG   2019-01-14 15:51:24,178 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@5bda8e08
DEBUG   2019-01-14 15:51:24,179 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@6f03482
DEBUG   2019-01-14 15:51:24,179 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@9d5509a
DEBUG   2019-01-14 15:51:24,179 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@179ece50
DEBUG   2019-01-14 15:51:24,179 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@3b0090a4
DEBUG   2019-01-14 15:51:24,179 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@3cd3e762
DEBUG   2019-01-14 15:51:24,179 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@1fa121e2
DEBUG   2019-01-14 15:51:24,180 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@7eac9008
DEBUG   2019-01-14 15:51:24,180 [main] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@4116aac9
DEBUG   2019-01-14 15:51:24,219 [main] org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
DEBUG   2019-01-14 15:51:24,220 [main] org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
DEBUG   2019-01-14 15:51:24,221 [main] org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
DEBUG   2019-01-14 15:51:24,221 [main] org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
DEBUG   2019-01-14 15:51:24,222 [main] org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
DEBUG   2019-01-14 15:51:24,224 [main] org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
DEBUG   2019-01-14 15:51:24,224 [main] org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
DEBUG   2019-01-14 15:51:24,227 [main] org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
DEBUG   2019-01-14 15:51:24,228 [main] org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
DEBUG   2019-01-14 15:51:24,229 [main] org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
DEBUG   2019-01-14 15:51:24,229 [main] org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
DEBUG   2019-01-14 15:51:24,230 [main] org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
DEBUG   2019-01-14 15:51:24,230 [main] org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
DEBUG   2019-01-14 15:51:24,231 [main] org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
INFO    2019-01-14 15:51:24,235 [main] org.hibernate.engine.jdbc.connections.internal.ConnectionProviderInitiator  - HHH000130: Instantiating explicit connection provider: com.zaxxer.hikari.hibernate.HikariConnectionProvider
WARN    2019-01-14 15:51:24,249 [main] com.zaxxer.hikari.hibernate.HikariConnectionProvider  - com.zaxxer.hikari.hibernate.HikariConnectionProvider has been deprecated for versions of Hibernate 4.3.6 and newer.  Please switch to org.hibernate.hikaricp.internal.HikariCPConnectionProvider.
DEBUG   2019-01-14 15:51:24,250 [main] com.zaxxer.hikari.hibernate.HikariConnectionProvider  - Configuring HikariCP
WARN    2019-01-14 15:51:24,280 [main] com.zaxxer.hikari.HikariConfig  - {} - idleTimeout has been set but has no effect because the pool is operating as a fixed size pool.
DEBUG   2019-01-14 15:51:24,281 [main] com.zaxxer.hikari.HikariConfig  - HikariPool-1 - configuration:
DEBUG   2019-01-14 15:51:24,283 [main] com.zaxxer.hikari.HikariConfig  - allowPoolSuspension.............false
DEBUG   2019-01-14 15:51:24,284 [main] com.zaxxer.hikari.HikariConfig  - autoCommit......................false
DEBUG   2019-01-14 15:51:24,284 [main] com.zaxxer.hikari.HikariConfig  - catalog.........................none
DEBUG   2019-01-14 15:51:24,284 [main] com.zaxxer.hikari.HikariConfig  - connectionInitSql...............none
DEBUG   2019-01-14 15:51:24,284 [main] com.zaxxer.hikari.HikariConfig  - connectionTestQuery.............none
DEBUG   2019-01-14 15:51:24,531 [main] com.zaxxer.hikari.HikariConfig  - connectionTimeout...............20000
DEBUG   2019-01-14 15:51:24,531 [main] com.zaxxer.hikari.HikariConfig  - dataSource......................none
DEBUG   2019-01-14 15:51:24,531 [main] com.zaxxer.hikari.HikariConfig  - dataSourceClassName.............none
DEBUG   2019-01-14 15:51:24,531 [main] com.zaxxer.hikari.HikariConfig  - dataSourceJNDI..................none
DEBUG   2019-01-14 15:51:24,532 [main] com.zaxxer.hikari.HikariConfig  - dataSourceProperties............{user=openeyes, password=<masked>}
DEBUG   2019-01-14 15:51:24,532 [main] com.zaxxer.hikari.HikariConfig  - driverClassName.................none
DEBUG   2019-01-14 15:51:24,532 [main] com.zaxxer.hikari.HikariConfig  - healthCheckProperties...........{}
DEBUG   2019-01-14 15:51:24,532 [main] com.zaxxer.hikari.HikariConfig  - healthCheckRegistry.............none
DEBUG   2019-01-14 15:51:24,532 [main] com.zaxxer.hikari.HikariConfig  - idleTimeout.....................300000
DEBUG   2019-01-14 15:51:24,532 [main] com.zaxxer.hikari.HikariConfig  - initializationFailTimeout.......1
DEBUG   2019-01-14 15:51:24,533 [main] com.zaxxer.hikari.HikariConfig  - isolateInternalQueries..........false
DEBUG   2019-01-14 15:51:24,533 [main] com.zaxxer.hikari.HikariConfig  - jdbcUrl.........................jdbc:mysql://openeyes.vm/openeyes
DEBUG   2019-01-14 15:51:24,533 [main] com.zaxxer.hikari.HikariConfig  - leakDetectionThreshold..........0
DEBUG   2019-01-14 15:51:24,533 [main] com.zaxxer.hikari.HikariConfig  - maxLifetime.....................1800000
DEBUG   2019-01-14 15:51:24,533 [main] com.zaxxer.hikari.HikariConfig  - maximumPoolSize.................10
DEBUG   2019-01-14 15:51:24,533 [main] com.zaxxer.hikari.HikariConfig  - metricRegistry..................none
DEBUG   2019-01-14 15:51:24,533 [main] com.zaxxer.hikari.HikariConfig  - metricsTrackerFactory...........none
DEBUG   2019-01-14 15:51:24,533 [main] com.zaxxer.hikari.HikariConfig  - minimumIdle.....................10
DEBUG   2019-01-14 15:51:24,533 [main] com.zaxxer.hikari.HikariConfig  - password........................<masked>
DEBUG   2019-01-14 15:51:24,533 [main] com.zaxxer.hikari.HikariConfig  - poolName........................"HikariPool-1"
DEBUG   2019-01-14 15:51:24,533 [main] com.zaxxer.hikari.HikariConfig  - readOnly........................false
DEBUG   2019-01-14 15:51:24,533 [main] com.zaxxer.hikari.HikariConfig  - registerMbeans..................false
DEBUG   2019-01-14 15:51:24,533 [main] com.zaxxer.hikari.HikariConfig  - scheduledExecutor...............none
DEBUG   2019-01-14 15:51:24,534 [main] com.zaxxer.hikari.HikariConfig  - schema..........................none
DEBUG   2019-01-14 15:51:24,534 [main] com.zaxxer.hikari.HikariConfig  - threadFactory...................internal
DEBUG   2019-01-14 15:51:24,534 [main] com.zaxxer.hikari.HikariConfig  - transactionIsolation............default
DEBUG   2019-01-14 15:51:24,534 [main] com.zaxxer.hikari.HikariConfig  - username........................none
DEBUG   2019-01-14 15:51:24,534 [main] com.zaxxer.hikari.HikariConfig  - validationTimeout...............5000
INFO    2019-01-14 15:51:25,769 [main] com.zaxxer.hikari.HikariDataSource  - HikariPool-1 - Starting...
DEBUG   2019-01-14 15:51:30,523 [main] com.zaxxer.hikari.util.DriverDataSource  - Loaded driver with class name com.mysql.cj.jdbc.Driver for jdbcUrl=jdbc:mysql://openeyes.vm/openeyes
DEBUG   2019-01-14 15:51:30,833 [main] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@c05fddc
INFO    2019-01-14 15:51:30,835 [main] com.zaxxer.hikari.HikariDataSource  - HikariPool-1 - Start completed.
DEBUG   2019-01-14 15:51:30,835 [main] com.zaxxer.hikari.hibernate.HikariConnectionProvider  - HikariCP Configured
DEBUG   2019-01-14 15:51:30,839 [main] org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator  - Database ->
       name : MySQL
    version : 5.5.5-10.0.36-MariaDB-0ubuntu0.16.04.1
      major : 5
      minor : 5
DEBUG   2019-01-14 15:51:30,840 [main] org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator  - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.13 (Revision: 66459e9d39c8fd09767992bc592acd2053279be6)
      major : 8
      minor : 0
DEBUG   2019-01-14 15:51:30,840 [main] org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator  - JDBC version : 4.2
DEBUG   2019-01-14 15:51:30,937 [HikariPool-1 housekeeper] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Pool stats (total=1, active=1, idle=0, waiting=0)
DEBUG   2019-01-14 15:51:30,944 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@4664422d
DEBUG   2019-01-14 15:51:30,947 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5205ac49
DEBUG   2019-01-14 15:51:30,952 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2a2253f3
DEBUG   2019-01-14 15:51:30,957 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@18ee381a
DEBUG   2019-01-14 15:51:30,961 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3126199c
DEBUG   2019-01-14 15:51:30,966 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@aff760b
DEBUG   2019-01-14 15:51:30,971 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3fab5db0
DEBUG   2019-01-14 15:51:30,975 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@4947796
DEBUG   2019-01-14 15:51:30,980 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@7207c3db
DEBUG   2019-01-14 15:51:30,980 [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool  - HikariPool-1 - After adding stats (total=10, active=1, idle=9, waiting=0)
INFO    2019-01-14 15:51:33,972 [main] org.hibernate.dialect.Dialect  - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
DEBUG   2019-01-14 15:51:34,090 [main] org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder  - JDBC driver metadata reported database stores quoted identifiers in more than one case
DEBUG   2019-01-14 15:51:34,092 [main] org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder  - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
DEBUG   2019-01-14 15:51:34,112 [main] com.zaxxer.hikari.pool.ProxyConnection  - HikariPool-1 - Executed rollback on connection com.mysql.cj.jdbc.ConnectionImpl@c05fddc due to dirty commit state on close().
DEBUG   2019-01-14 15:51:34,118 [main] org.hibernate.boot.model.relational.Namespace  - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
DEBUG   2019-01-14 15:51:34,121 [main] org.hibernate.type.spi.TypeConfiguration$Scope  - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@51c693d] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@6a57ae10]
DEBUG   2019-01-14 15:51:34,239 [main] org.hibernate.cfg.AnnotationBinder  - Binding entity from annotated class: com.abehrdigital.dicomprocessor.Request
DEBUG   2019-01-14 15:51:34,270 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
DEBUG   2019-01-14 15:51:35,283 [main] org.hibernate.cfg.annotations.EntityBinder  - Import with entity name Request
DEBUG   2019-01-14 15:51:36,577 [main] org.hibernate.cfg.annotations.EntityBinder  - Bind entity com.abehrdigital.dicomprocessor.Request on table request
DEBUG   2019-01-14 15:51:37,111 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request), mappingColumn=id, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,115 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property id with lazy=false
DEBUG   2019-01-14 15:51:37,117 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.Request:id]
DEBUG   2019-01-14 15:51:37,121 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for id
DEBUG   2019-01-14 15:51:37,123 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property id
DEBUG   2019-01-14 15:51:37,128 [main] org.hibernate.cfg.BinderHelper  - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
DEBUG   2019-01-14 15:51:37,129 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request), mappingColumn=request_type, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,129 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property requestType with lazy=false
DEBUG   2019-01-14 15:51:37,129 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.Request:requestType]
DEBUG   2019-01-14 15:51:37,130 [main] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for requestType
DEBUG   2019-01-14 15:51:37,130 [main] org.hibernate.cfg.annotations.PropertyBinder  - Building property requestType
DEBUG   2019-01-14 15:51:37,130 [main] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(request), mappingColumn=system_message, insertable=true, updatable=true, unique=false}
DEBUG   2019-01-14 15:51:37,130 [main] org.hibernate.cfg.annotations.PropertyBinder  - MetadataSourceProcessor property systemMessage with lazy=false
DEBUG   2019-01-14 15:51:37,130 [main] org.hibernate.cfg.AbstractPropertyHolder  - Attempting to locate auto-apply AttributeConverter for property [com.abehrdigital.dicomprocessor.Request:systemMessage]
